	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
1067.00	96862.90	21.14	3.90	2.10	93.07	-7.86	0.08	0.00	0.00	3.32	5.21	3.30	-1.00	0.00	0.00	-5.10	811.70	
1068.00	155176.90	21.50	2.20	2.10	57.06	-8.61	1.77	0.00	0.00	1.91	2.82	1.20	-1.00	0.00	0.00	-8.99	1090.50	
1069.00	155131.80	13.27	1.60	2.10	33.55	-8.60	0.05	0.00	0.00	1.43	3.10	1.10	-1.00	0.00	0.00	-7.45	1045.40	
1070.00	97593.80	18.90	2.30	2.10	56.75	-7.23	2.49	0.00	0.00	2.04	3.67	1.70	-1.00	0.00	0.00	-7.39	262.60	
1071.00	97788.60	23.07	3.10	2.10	72.15	-6.36	0.20	0.00	0.00	1.12	3.40	1.50	-1.00	0.00	0.00	-16.45	457.40	
1072.00	107341.00	16.93	2.30	2.10	56.77	-6.33	0.14	0.00	0.00	1.40	3.60	1.60	-1.00	0.00	0.00	-9.70	1049.80	
1073.00	107293.60	16.22	3.40	2.10	59.74	-7.71	-1.14	0.00	0.00	2.98	4.17	2.20	-1.00	0.00	0.00	-4.36	1002.40	
1074.00	112524.50	13.01	3.90	2.10	53.60	-8.04	-2.25	0.00	0.00	3.54	4.28	3.10	-1.00	0.00	0.00	-2.94	1113.30	
1075.00	151717.40	24.14	1.90	2.10	62.38	-8.08	0.70	0.00	0.00	1.20	2.96	1.10	-1.00	0.00	0.00	-16.14	191.00	
1076.00	112547.80	10.89	2.10	2.10	28.97	-11.39	-1.42	0.00	0.00	1.62	3.14	1.40	-1.00	0.00	0.00	-5.39	1136.60	
1077.00	112833.20	12.17	2.00	2.10	36.59	-8.31	-2.27	0.00	0.00	1.76	3.20	1.30	-1.00	0.00	0.00	-5.55	142.00	
1078.00	113068.80	12.62	1.60	2.10	33.86	-8.19	2.03	0.00	0.00	1.31	3.07	1.10	-1.00	0.00	0.00	-7.73	377.60	
1079.00	112986.50	20.08	2.60	2.10	63.52	-7.27	-0.38	0.00	0.00	1.48	3.62	1.70	-1.00	0.00	0.00	-10.85	295.30	
1080.00	112132.70	12.77	1.60	2.10	31.17	-8.58	0.71	0.00	0.00	1.41	2.90	0.90	-1.00	0.00	0.00	-7.24	721.50	
1081.00	112105.50	13.57	2.10	2.10	40.53	-7.07	-1.45	0.00	0.00	1.83	3.56	1.60	-1.00	0.00	0.00	-5.93	694.30	
1082.00	111536.30	10.01	2.20	2.10	26.07	-7.63	-0.82	0.00	0.00	2.00	3.52	1.60	-1.00	0.00	0.00	-4.00	125.10	
1083.00	107360.50	12.00	3.90	2.10	41.74	-8.55	0.10	0.00	0.00	3.10	3.95	2.60	-1.00	0.00	0.00	-3.09	1069.30	
1084.00	111696.60	21.30	2.60	2.10	70.86	-7.66	-0.59	0.00	0.00	2.00	3.76	1.80	-1.00	0.00	0.00	-8.54	285.40	
1085.00	111876.10	17.97	1.70	2.10	45.63	-7.87	-2.12	0.00	0.00	1.38	2.89	0.90	-1.00	0.00	0.00	-10.42	464.90	
1086.00	111963.80	12.86	2.40	2.10	37.59	-8.59	-0.60	0.00	0.00	1.75	3.47	1.50	-1.00	0.00	0.00	-5.89	552.60	
1087.00	111935.70	15.86	2.80	2.10	49.66	-8.37	1.47	0.00	0.00	2.50	3.58	1.60	-1.00	0.00	0.00	-5.07	524.50	
1088.00	113146.10	11.63	1.80	2.10	30.95	-7.53	-1.00	0.00	0.00	1.19	3.35	1.40	-1.00	0.00	0.00	-7.79	454.90	
1089.00	113558.70	11.67	2.10	2.10	31.18	-7.39	0.54	0.00	0.00	1.77	2.91	1.30	-1.00	0.00	0.00	-5.28	867.50	
1090.00	116597.60	12.25	2.50	2.10	40.56	-7.85	0.14	0.00	0.00	2.17	3.51	2.20	-1.00	0.00	0.00	-4.52	66.40	
1091.00	116348.00	12.02	3.10	2.10	36.42	-7.81	-2.06	0.00	0.00	2.15	3.58	1.60	-1.00	0.00	0.00	-4.47	1096.80	
1092.00	116686.00	14.91	2.20	2.10	45.54	-8.17	-0.49	0.00	0.00	1.92	3.55	1.60	-1.00	0.00	0.00	-6.22	154.80	
1093.00	116776.40	13.28	2.60	2.10	43.35	-8.77	2.66	0.00	0.00	2.33	4.24	2.30	-1.00	0.00	0.00	-4.56	245.20	
1094.00	117176.00	12.98	1.80	2.10	35.84	-7.89	1.68	0.00	0.00	1.56	3.09	1.10	-1.00	0.00	0.00	-6.66	644.80	
1095.00	117125.10	12.68	2.70	2.10	41.91	-7.24	-0.13	0.00	0.00	2.53	3.89	1.90	-1.00	0.00	0.00	-4.01	593.90	
1096.00	116009.10	11.96	4.10	2.10	42.62	-8.09	-1.16	0.00	0.00	2.59	3.63	2.10	-1.00	0.00	0.00	-3.70	757.90	
1097.00	115861.70	13.57	1.60	2.10	31.11	-8.42	-2.02	0.00	0.00	1.24	2.66	0.90	-1.00	0.00	0.00	-8.77	610.50	
1098.00	114065.00	22.81	2.80	2.10	77.30	-8.64	1.08	0.00	0.00	2.36	3.90	1.90	-1.00	0.00	0.00	-7.75	93.80	
1099.00	113942.20	14.19	2.30	2.10	41.46	-8.62	0.07	0.00	0.00	2.07	3.49	1.50	-1.00	0.00	0.00	-5.49	1251.00	
1100.00	114349.30	30.19	3.30	2.10	110.25	-6.65	1.11	0.00	0.00	2.80	4.05	2.10	-1.00	0.00	0.00	-8.61	378.10	
1101.00	114996.20	13.35	2.30	2.10	42.40	-7.06	-0.66	0.00	0.00	2.01	3.72	1.80	-1.00	0.00	0.00	-5.30	1025.00	
1102.00	115105.10	11.72	1.90	2.10	30.53	-6.83	-1.54	0.00	0.00	1.29	2.84	0.90	-1.00	0.00	0.00	-7.29	1133.90	
1103.00	111114.70	23.31	2.00	2.10	64.00	-9.37	0.97	0.00	0.00	1.28	3.27	1.30	-1.00	0.00	0.00	-14.58	983.50	
1104.00	152021.00	12.09	2.30	2.10	35.71	-7.51	-0.60	0.00	0.00	1.92	3.72	1.80	-1.00	0.00	0.00	-5.05	494.60	
1105.00	108926.40	16.58	2.70	2.10	59.98	-7.46	0.87	0.00	0.00	2.15	4.01	2.10	-1.00	0.00	0.00	-6.18	75.20	
1106.00	152791.30	13.61	1.70	2.10	33.06	-8.76	-1.06	0.00	0.00	1.35	3.01	1.10	-1.00	0.00	0.00	-8.09	1264.90	
1107.00	152072.10	16.30	2.80	2.10	47.85	-7.70	0.79	0.00	0.00	2.20	3.39	1.40	-1.00	0.00	0.00	-5.93	545.70	
1108.00	109143.30	13.77	3.10	2.10	46.73	-6.29	-0.72	0.00	0.00	2.43	4.06	2.10	-1.00	0.00	0.00	-4.53	292.10	
1109.00	109182.00	10.07	2.10	2.10	26.58	-7.71	-0.53	0.00	0.00	1.73	3.36	1.70	-1.00	0.00	0.00	-4.65	330.80	
1110.00	107972.40	10.43	3.10	2.10	37.65	-7.23	-2.50	0.00	0.00	2.87	4.41	2.50	-1.00	0.00	0.00	-2.90	401.20	
1111.00	108680.90	14.69	2.00	2.10	40.59	-5.92	-0.95	0.00	0.00	1.77	3.19	1.20	-1.00	0.00	0.00	-6.62	1109.70	
1112.00	108009.60	11.07	3.20	2.10	37.60	-8.04	-1.22	0.00	0.00	2.98	3.77	2.40	-1.00	0.00	0.00	-2.98	438.40	
1113.00	108110.30	10.87	2.40	2.10	27.10	-8.68	1.68	0.00	0.00	2.00	2.14	1.00	-1.00	0.00	0.00	-4.35	539.10	
1114.00	108245.40	12.82	1.70	2.10	32.14	-7.14	-1.09	0.00	0.00	1.46	3.05	1.10	-1.00	0.00	0.00	-7.04	674.20	
1115.00	108384.40	19.82	3.20	2.10	61.50	-6.39	1.49	0.00	0.00	1.98	3.54	1.60	-1.00	0.00	0.00	-8.02	813.20	
1116.00	108650.50	15.92	2.20	2.10	48.10	-7.20	1.13	0.00	0.00	1.78	3.62	1.70	-1.00	0.00	0.00	-7.15	1079.30	
1117.00	109329.50	14.70	2.90	2.10	48.78	-9.53	0.00	0.00	0.00	2.01	3.60	1.60	-1.00	0.00	0.00	-5.86	478.30	
1118.00	109652.10	14.92	2.40	2.10	46.58	-6.96	0.35	0.00	0.00	1.99	3.19	1.20	-1.00	0.00	0.00	-5.99	800.90	
1119.00	152607.80	14.79	1.30	2.10	35.90	-9.04	1.16	0.00	0.00	1.02	2.85	0.90	-1.00	0.00	0.00	-11.58	1081.40	
1120.00	107677.40	22.93	4.30	2.10	78.06	-7.28	-0.92	0.00	0.00	1.20	3.88	1.90	-1.00	0.00	0.00	-15.30	106.20	
1121.00	107406.30	16.74	2.60	2.10	57.64	-7.25	-0.92	0.00	0.00	1.97	3.94	2.00	-1.00	0.00	0.00	-6.78	1115.10	
1122.00	110588.70	16.36	3.70	2.10	50.67	-8.22	-2.27	0.00	0.00	2.01	3.49	1.50	-1.00	0.00	0.00	-6.51	457.50	
1123.00	110927.80	10.60	1.90	2.10	22.67	-8.43	-0.08	0.00	0.00	1.74	2.10	1.00	-1.00	0.00	0.00	-4.87	796.60	
1124.00	110510.70	20.83	3.00	2.10	75.76	-8.36	1.84	0.00	0.00	2.46	4.22	2.30	-1.00	0.00	0.00	-6.77	379.50	
1125.00	153039.10	15.75	2.90	2.10	58.78	-8.34	1.66	0.00	0.00	2.13	4.07	2.10	-1.00	0.00	0.00	-5.92	232.70	
1126.00	109747.90	15.60	2.70	2.10	49.49	-7.07	1.36	0.00	0.00	2.32	3.43	1.90	-1.00	0.00	0.00	-5.39	896.70	
1127.00	107909.70	17.21	3.20	2.10	68.61	-8.01	-0.87	0.00	0.00	2.94	4.72	2.80	-1.00	0.00	0.00	-4.68	338.50	
1128.00	110449.50	26.47	1.70	2.10	75.03	-9.08	-1.88	0.00	0.00	1.05	3.28	1.30	-1.00	0.00	0.00	-20.10	318.30	
1129.00	110479.40	11.25	2.30	2.10	33.63	-8.98	0.56	0.00	0.00	2.09	3.43	1.50	-1.00	0.00	0.00	-4.30	348.20	
1130.00	107863.60	18.59	3.00	2.10	62.00	-7.26	-0.19	0.00	0.00	2.20	3.95	2.00	-1.00	0.00	0.00	-6.77	292.40	
1131.00	151181.50	12.41	11.40	8.20	127.55	-7.69	1.78	255.00	0.00	2.05	5.87	1.60	-1.00	0.00	0.00	-4.85	218.30	
1132.00	160956.60	16.68	4.70	10.30	154.42	-17.95	-2.05	255.00	0.00	4.46	10.42	0.70	-1.00	0.00	0.00	-3.00	137.40	
1133.00	157444.40	20.61	10.90	8.20	209.05	-7.90	-0.41	255.00	0.00	10.70	4.15	1.20	-1.00	0.00	0.00	-1.54	81.20	
1134.00	17524.60	11.63	6.60	2.10	51.45	-7.77	0.31	255.00	0.00	6.27	1.62	0.30	-1.00	0.00	0.00	-1.48	14.20	
1135.00	17551.80	10.98	4.00	2.10	41.25	-9.19	-0.82	255.00	0.00	3.82	0.84	0.30	-1.00	0.00	0.00	-2.30	41.40	
1136.00	157456.40	10.77	1.70	2.00	27.06	-19.93	-1.32	255.00	0.00	1.60	2.65	1.30	-1.00	0.00	0.00	-5.39	93.20	
1137.00	152795.40	16.83	5.80	4.30	111.37	-8.52	-0.31	255.00	0.00	5.50	5.11	2.00	-1.00	0.00	0.00	-2.45	296.20	
1138.00	3844.80	11.80	6.50	1.70	56.02	-8.41	0.97	255.00	0.00	6.40	3.34	2.30	-1.00	0.00	0.00	-1.48	158.40	
1139.00	160961.20	23.02	9.80	6.30	227.30	-13.55	0.51	255.00	0.00	8.87	10.70	5.30	-1.00	0.00	0.00	-2.08	142.00	
1140.00	47805.30	12.68	2.50	4.80	55.06	-7.11	-0.35	255.00	0.00	1.84	3.40	1.60	-1.00	0.00	0.00	-5.50	86.90	
1141.00	227535.60	15.60	5.60	2.90	74.43	-12.95	4.77	255.00	0.00	5.06	3.27	1.10	-1.00	0.00	0.00	-2.47	105.20	
1142.00	111071.00	21.19	5.60	3.70	132.48	-9.80	-2.58	255.00	0.00	5.38	6.93	5.00	-1.00	0.00	0.00	-3.15	376.60	
1143.00	269859.50	16.14	2.00	3.50	52.65	-13.63	-0.59	255.00	0.00	1.55	3.35	1.50	-1.00	0.00	0.00	-8.31	265.90	
1144.00	108722.50	12.71	43.60	5.50	334.65	-6.24	2.14	255.00	0.00	2.56	6.05	1.80	-1.00	0.00	0.00	-3.98	332.10	
1145.00	108700.80	13.26	21.80	5.60	179.48	-7.47	-0.02	255.00	0.00	4.76	4.92	1.90	-1.00	0.00	0.00	-2.23	310.40	
1146.00	111132.20	10.96	2.90	2.10	35.95	-11.27	1.27	255.00	0.00	2.73	3.41	2.30	-1.00	0.00	0.00	-3.21	1001.00	
1147.00	112320.80	15.39	2.50	5.90	78.20	-8.55	-0.65	255.00	0.00	2.33	4.16	1.90	-1.00	0.00	0.00	-5.28	90.40	
1148.00	219657.70	37.85	7.70	5.90	296.65	-9.17	-0.84	255.00	0.00	6.37	5.55	1.90	-1.00	0.00	0.00	-4.75	35.30	
1149.00	118991.10	13.36	8.60	6.50	124.95	-9.04	-0.71	255.00	0.00	8.11	6.45	1.00	-1.00	0.00	0.00	-1.32	232.70	
1150.00	57663.40	21.97	9.00	4.40	175.88	-7.97	1.17	255.00	0.00	8.39	5.45	2.20	-1.00	0.00	0.00	-2.09	345.00	
1151.00	115782.10	19.60	6.10	6.80	138.88	-8.22	0.10	255.00	0.00	5.79	5.06	1.60	-1.00	0.00	0.00	-2.71	95.70	
1152.00	59658.30	25.23	9.60	6.20	236.49	-7.67	-1.31	255.00	0.00	8.58	5.28	2.40	-1.00	0.00	0.00	-2.35	35.90	
1153.00	232103.00	10.98	2.70	2.00	34.47	-18.53	-3.47	255.00	0.00	2.51	3.41	2.30	-1.00	0.00	0.00	-3.49	64.60	
1154.00	232998.70	12.52	2.00	2.10	32.49	-13.29	1.29	255.00	0.00	1.65	2.96	1.30	-1.00	0.00	0.00	-6.08	832.30	
1155.00	86094.50	12.97	11.30	4.70	145.89	-7.65	1.87	255.00	0.00	10.65	4.63	1.20	-1.00	0.00	0.00	-0.97	360.10	
1156.00	83097.90	11.43	4.60	2.10	44.69	-7.78	-1.73	255.00	0.00	3.72	3.73	3.10	-1.00	0.00	0.00	-2.46	1126.70	
1157.00	248554.00	17.40	14.90	8.50	264.20	-9.16	-0.87	255.00	0.00	14.58	5.29	1.10	-1.00	0.00	0.00	-0.95	80.40	
1158.00	88368.50	19.30	6.50	3.70	115.95	-9.27	1.35	255.00	0.00	6.04	4.14	1.20	-1.00	0.00	0.00	-2.56	330.10	
1159.00	243048.50	16.24	9.60	4.00	119.00	-8.94	1.67	255.00	0.00	2.02	4.00	1.50	-1.00	0.00	0.00	-6.44	258.10	
1160.00	238993.30	11.85	14.00	5.80	164.49	-8.45	0.36	255.00	0.00	12.77	6.48	3.10	-1.00	0.00	0.00	-0.74	42.90	
1161.00	80471.40	14.22	8.60	7.10	122.58	-8.89	-1.66	255.00	0.00	8.21	4.86	1.10	-1.00	0.00	0.00	-1.39	113.00	
1162.00	75068.60	20.94	7.40	5.80	149.28	-6.92	1.25	255.00	0.00	7.17	4.67	1.00	-1.00	0.00	0.00	-2.33	86.20	
1163.00	78148.30	22.31	6.90	5.50	137.43	-6.64	0.84	255.00	0.00	5.57	5.35	1.60	-1.00	0.00	0.00	-3.21	93.90	
1164.00	79148.90	13.11	3.30	2.10	43.12	-13.93	0.70	255.00	0.00	2.94	3.37	1.40	-1.00	0.00	0.00	-3.56	1017.70	
1165.00	79451.60	11.85	2.40	2.10	30.72	-11.05	-2.26	255.00	0.00	2.07	3.07	1.60	-1.00	0.00	0.00	-4.58	40.40	
1166.00	290135.10	13.46	13.70	5.80	164.81	-10.42	-1.11	255.00	0.00	1.77	3.79	0.90	-1.00	0.00	0.00	-6.08	189.50	
1167.00	122983.60	10.84	9.40	4.20	81.62	-10.31	0.11	255.00	0.00	8.93	3.35	2.00	-1.00	0.00	0.00	-0.97	129.20	
1168.00	189767.90	21.36	9.90	3.80	157.62	-7.55	0.53	255.00	0.00	9.59	3.91	2.30	-1.00	0.00	0.00	-1.78	97.50	
1169.00	186970.50	23.56	8.10	6.50	211.62	-8.19	0.64	255.00	0.00	7.26	5.81	1.80	-1.00	0.00	0.00	-2.60	372.10	
1170.00	189780.20	13.74	22.10	5.90	249.38	-7.88	1.30	255.00	0.00	21.79	4.14	1.10	-1.00	0.00	0.00	-0.50	109.80	
1171.00	31532.50	12.22	1.70	2.10	29.35	-12.16	2.13	255.00	0.00	1.21	2.83	1.00	-1.00	0.00	0.00	-8.11	326.10	
1172.00	131058.10	11.24	4.30	2.10	46.95	-13.68	1.07	255.00	0.00	4.11	0.67	0.50	-1.00	0.00	0.00	-2.19	11.70	
1173.00	27496.00	16.76	5.60	2.10	86.54	-8.96	-0.78	255.00	0.00	4.82	6.43	4.50	-1.00	0.00	0.00	-2.78	129.60	
1174.00	27429.10	11.00	10.50	2.10	78.84	-8.98	1.18	255.00	0.00	2.05	2.92	1.00	-1.00	0.00	0.00	-4.29	62.70	
1175.00	333221.50	24.46	7.10	6.60	176.61	-13.48	2.23	255.00	0.00	6.68	5.72	1.60	-1.00	0.00	0.00	-2.93	139.90	
1176.00	338520.00	19.09	11.00	4.90	198.81	-10.66	0.13	255.00	0.00	9.56	5.22	1.80	-1.00	0.00	0.00	-1.60	62.40	
1177.00	134928.10	23.93	5.40	7.20	179.63	-6.89	2.03	255.00	0.00	4.32	8.40	4.10	-1.00	0.00	0.00	-4.43	92.90	
1178.00	183287.10	14.61	13.10	6.90	223.67	-8.52	-0.90	255.00	0.00	12.93	5.43	0.60	-1.00	0.00	0.00	-0.90	144.70	
1179.00	134052.30	11.62	25.30	4.70	365.65	-9.19	0.38	255.00	0.00	1.91	2.88	1.40	-1.00	0.00	0.00	-4.87	266.70	
1180.00	130946.30	22.65	7.60	4.70	148.11	-9.69	0.43	255.00	0.00	7.22	4.38	1.70	-1.00	0.00	0.00	-2.51	232.70	
1181.00	130761.20	17.06	12.60	5.60	142.45	-9.94	-0.89	255.00	0.00	1.27	4.38	1.50	-1.00	0.00	0.00	-10.79	47.60	
1182.00	203732.30	15.59	5.30	4.00	89.56	-9.52	-0.41	255.00	0.00	4.94	4.66	1.90	-1.00	0.00	0.00	-2.52	237.90	
1183.00	306578.80	12.23	15.70	3.90	158.06	-10.98	-1.14	255.00	0.00	15.58	2.53	1.00	-1.00	0.00	0.00	-0.63	121.20	
1184.00	304258.10	14.32	5.20	5.40	88.89	-10.96	-0.82	255.00	0.00	4.76	3.47	1.20	-1.00	0.00	0.00	-2.41	104.50	
1185.00	124142.70	13.89	8.10	6.20	129.00	-7.30	0.57	255.00	0.00	7.57	3.96	0.80	-1.00	0.00	0.00	-1.47	136.30	
1186.00	48981.30	16.23	6.30	2.70	93.93	-7.44	-0.20	255.00	0.00	6.03	2.82	1.50	-1.00	0.00	0.00	-2.15	110.90	
1187.00	129006.20	12.90	11.30	3.70	155.37	-10.54	0.62	255.00	0.00	10.73	4.42	1.70	-1.00	0.00	0.00	-0.96	212.60	
1188.00	130296.90	17.21	11.50	3.90	184.60	-11.85	0.33	255.00	0.00	11.35	4.01	1.40	-1.00	0.00	0.00	-1.21	351.30	
1189.00	191347.60	18.91	2.20	2.10	52.03	-17.43	0.89	255.00	0.00	1.56	3.42	1.50	-1.00	0.00	0.00	-9.69	141.20	
1190.00	130543.80	24.03	6.00	3.80	115.65	-13.12	0.98	255.00	0.00	4.77	3.95	1.60	-1.00	0.00	0.00	-4.03	214.20	
1191.00	35028.00	12.99	7.30	3.10	101.61	-12.25	4.84	255.00	0.00	7.06	3.00	1.30	-1.00	0.00	0.00	-1.47	365.60	
1192.00	130303.80	14.04	18.80	4.70	271.23	-10.79	-0.66	255.00	0.00	18.27	4.38	2.50	-1.00	0.00	0.00	-0.61	358.20	
1193.00	174174.50	12.17	10.70	3.90	130.43	-8.34	-0.66	255.00	0.00	10.52	2.47	1.60	-1.00	0.00	0.00	-0.93	299.30	
